@RELATION	text2arff

@ATTRIBUTE	tanimi_nedir	STRING
@ATTRIBUTE	kim_ne_yapar	STRING
@ATTRIBUTE	nasil_yapilir	STRING
@ATTRIBUTE	nicin_yapilir	STRING
@ATTRIBUTE	ne_olunca_yapilir	STRING
@ATTRIBUTE	yapinca_ne_olur	STRING
@ATTRIBUTE	fiziksel_zihinsel	STRING
@ATTRIBUTE	kim_ne_ile_yapilir	STRING
@ATTRIBUTE	ney_kime_yapilir	STRING
@ATTRIBUTE	ney_kimi_yapilir	STRING
@ATTRIBUTE	nerede_yapilir	STRING
@ATTRIBUTE	class	{acele_etmek,aciklamak,acilmak,acmak,affetmek,ag,agac,aglamak,akil_etmek,alay_etmek,alismak,almak,anlamak,anlatmak,anmak,araba_surmek,aramak,artmak,arzu_etmek,asik_olmak,asmak,atamak,ates_etmek,atlamak,atmak,ayaga_kalkmak,ayarlamak,ayirmak,ayrilmak,bagirmak,bagislamak,baglamak,bahsetmek,bakmak,balik_tutmak,banyo_yapmak,barismak,basarmak,baslamak,baslatmak,basmak,begenmek,beklemek,belgelemek,belirlemek,belirtmek,benzemek,bikmak,bildirmek,bilmek,binmek,bir_araya_gelmek,birakmak,bitirmek,bitmek,bolmek,borc_almak,borc_vermek,bozdurmak,bozmak,bulmak,bulunmak,bulusmak,buyumek,cagirmak,cagrida_bulunmak,calismak,calmak,can_almak,can_vermek,cani_sikilmak,canlandirmak,canlanmak,canta,carpismak,carpmak,catal,cati,cavdar,cay,cekmece,cekmek,cekyat,celik,cerceve,cereyan_etmek,cevap_vermek,cevaplandirmak,cevirmek,ceza_vermek,cezalandirmak,cicek,cikarmak,cikartma,cikmak,cikolata,cikrik,cimento,cini,civi,cizmek,cokelek,corap,cozmek,cuval,dagitmak,daire,dal,damga,dans_etmek,dantel,davam_etmek,davet_etmek,davranmak,degerlendirmek,degismek,degistirmek,demek,denemek,ders_calismak,desteklemek,deterjan,devam_etmek,dikkat_etmek,dile_getirmek,dilemek,dinlemek,dinlenmek,dogmak,dogrulamak,dokmek,dokunmak,dolasmak,donmek,dovmek,dua_etmek,durdurmak,durmak,dus_yapmak,dusmek,dusunmek,duvar,duymak,duzenlemek,eglenmek,ele_gecirmek,emekli_olmak,emretmek,endise_etmek,engel_olmak,engellemek,ertelemek,etkilemek,ev_tutmak,evlenme_teklif_etmek,evlenmek,ezberlemek,farketmek,farzetmek,feshetmek,fotokopi_cekmek,fren_yapmak,gec_kalmak,gecikmek,gecirmek,gecmek,gelismek,gelistirmek,gelmek,gerceklesmek,gerceklestirmek,gerekmek,geri_vermek,getirmek,gezmek,girmek,gitmek,giyinmek,giymek,gizlemek,gocmek,gondermek,gormek,gorunmek,gorusmek,gostermek,goturmek,goz_atmak,gozaltina_almak,gozden_gecirmek,gozukmek,grev_yapmak,gulmek,guzellesmek,haber_vermek,harcamak,hatirlamak,hatirlatmak,hazirlamak,hazirlanmak,heyecan_duymak,hissetmek,hosa_gitmek,hoslanmak,icmek,idare_etmek,iddia_etmek,ifade_vermek,ihrac_etmek,ihtiva_etmek,ikaz_etmek,ikna_etmek,ikram_etmek,ilan_etmek,ileri_surmek,ilerlemek,ilgilenmek,imkansiz,imtihan_etmek,imtihana_girmek,imzalamak,inanmak,incelemek,inmek,insaat_yapmak,iptal_etmek,isaret_etmek,isbirligi_yapmak,isgal_etmek,isinmak,isirmak,isitmak,isitmek,ismarlamak,israr_etmek,istemek,istifa_etmek,isyan_etmek,ithal_etmek,itiraz_etmek,itmek,izah_etmek,izin_almak,izin_vermek,izlemek,kabul_etmek,kacirmak,kacmak,kahvalti_etmek,kaldirmak,kalkmak,kalmak,kamp_yapmak,kanunlasmak,kapamak,kapanmak,kar_etmek,karar_vermek,karismak,karsi_cikmak,karsilamak,karsilastirmak,katilmak,kaybetmek,kaybolmak,kaydetmek,kaygilanmak,kayit_yaptirmak,kaynaklanmak,kaza_yapmak,kaza_yaptirmak,kazanmak,kesmek,kinamak,kirada_oturmak,kiralamak,kirmak,kizmak,koklamak,kokmak,kolaylamak,kolaylasmak,kontrol_etmek,konusmak,korkmak,korumak,kosmak,kovmak,koymak,kullanmak,kurmak,kurtarmak,kuskulanmak,kutlamak,kuvvetlenmek,lazim_olmak,mahvetmek,mecbur_olmak,memnun_kalmak,memnun_olmak,merak_etmek,mesgul_olmak,meshur_olmak,meydana_cikmak,meydana_gelmek,mezun_olmak,monte_etmek,mudafaa_etmek,mudahale_etmek,munakasa_etmek,muracaat_etmek,musaade_etmek,neden_olmak,nefret_etmek,nezle_olmak,nitelendirmek,noktalamak,not_almak,not_etmek,not_tutmak,odemek,ogrenmek,ogretmek,okumak,oldurmek,olmak,olmek,olusmak,olusturmak,onaylamak,one_surmek,onem_vermek,onermek,ongormek,onlemek,opmek,ortadan_kaldirmak,ortaya_cikarmak,ortaya_koymak,oturmak,oy_vermek,oynamak,ozetlemek,ozlemek,ozur_dilemek,paniklemek,para_kazanmak,pazarlik_etmek,pisirmek,pisman_olmak,pismek,planlamak,postalamak,rahat_almak,rahatsiz_etmek,rastlamak,razi_olmak,reddetmek,rejim_yapmak,restore_etmek,rica_etmek,riske_girmek,riski_girmek,saglamak,saklamak,saldirmak,sanmak,sapmak,saptamak,sarki_soylemek,sarmak,sart,sasirmak,sasmak,satin_almak,satmak,savasmak,savunmak,saymak,selamlamak,sevinmek,sevmek,seyahat_etmek,seyretmek,siginmak,sikayet_etmek,sikilmak,sinava_girmek,sinirlamak,sohbet_etmek,sokmak,son_vermek,sona_ermek,soylemek,soz_vermek,spor_yapmak,suphe_etmek,surdurmek,surmek,takip_etmek,takmak,tanismak,tanistirmak,tasimak,tavsiye_etmek,teklif_etmek,tekrar_etmek,telefon_etmek,temas_etmek,temas_kurmak,temin_etmek,temizlemek,temsil_etmek,tercih_etmek,tercume_etmek,terfi_etmek,terlemek,tesekkur_etmek,tesir_etmek,teslim_etmek,tesvik_etmek,titremek,toplamak,toplanmak,tutmak,tutuklamak,ucmak,ugramak,ugrasmak,ulasmak,umit_etmek,ummak,unutmak,uretmek,usumek,uyanmak,uyarmak,uygulamak,uymak,uyumak,uzanmak,uzerinde_durmak,uzulmek,var_olmak,varmak,vazgecmek,vermek,vurmak,yagmak,yakalamak,yaklasmak,yakmak,yalanlamak,yanit_vermek,yanitlamak,yanitsiz_birakmak,yanmak,yapmak,yaratmak,yasaklamak,yasaklanmak,yasamak,yaslanmak,yatirmak,yatmak,yaymak,yazmak,yedirmek,yemek_yemek,yenmek,yer_almak,yer_vermek,yerine_getirmek,yetismek,yetistirmek,yikamak,yikmak,yol_acmak,yolculuk_yapmak,yollamak,yonetmek,yorulmak,yukselmek,yurumek,yurutmek,yuzmek,zahmet_etmek,zannetmek,zarar_etmek,ziyan_etmek,ziyaret_etmek,zorlamak,zorluk_cekmek,zorunda_olmak}

@DATA
"tesekkur etmenin karsiligidir.","insan","detayli","amaclar icin","ihtiyac duydukca","yorulmak","zihinsel","ornek","insan","soru problem","dis ortam",rica_etmek
"yardim istemek","insan hayvan","konusarak","nazikce istemek","bir sey istendiginde","rica edilen sey gerceklesir ya da gerceklesmez","hem zihinsel  fiziksel","insan","insan","","her yer",rica_etmek
"bir durumda kendini tehlikeye atmak","insan","","","","","zihinsel","","","","",riske_girmek
"riski goze almak.","insan","detayli","amaclar icin","ihtiyac duydukca","yorulmak","zihinsel","ornek","insan","soru problem","dis ortam",riski_girmek
"tehlikeli bir karar vermek","insan","","tehlikeli bir karar almak","belirsiz bir konu ile ilgili karar vermek gerektiginde","belirsiz sonuclar beklenir","hem zihinsel  fiziksel","","olay","","her yer",riski_girmek
"bir durumu mumkun kilmak","","","","","","zihinsel","","","","",saglamak
"onleyici seyleri yok ederek  kaldirarak ya da gereken uygun durumu  kosullari hazirlayarak bir isin olmasini gerceklestirmek.","insan","detayli","amaclar icin","ihtiyac duydukca","yorulmak","zihinsel","ornek","insan","soru problem","dis ortam",saglamak
"imkan vermek ","insan","","yardim etmek","bir kisiye destek gerektiginde","kisinin gereksinimleri karsilanmis olur","hem zihinsel  fiziksel","insan","insan","","okul",saglamak
"bir objeyi gizlemek","insan","ortadan kaldirarak","gormemek","gorunmesini istemeyince","gorulmez","fiziksel","el ","objelere","","her yerde",saklamak
"kimse gormesin diye gizli bir yere koymak ya da ustunu ortmek.","insan","detayli","amaclar icin","ihtiyac duydukca","yorulmak","fiziksel","ornek","insan","soru problem","dis ortam",saklamak
"bir seyi bir kisiden gizlemek","insan","gizleyerek","gizlemek","Bir konuyu bir kisiden gizlemek adina ","Kisi ogrenmemesi gereken konuya erisemez","hem zihinsel  fiziksel","insan","insan","esya","her yer",saklamak
"zarar vermek","canlilar","vurarak","","sinirlenince","zarar gorur","fiziksel","vucut","varliklara","","evde",saldirmak
"bir kimseye ya da bir seye karsi  silahli ya da silahsiz olarak  zarar verici bir davranista bulunmak.","insan","detayli","amaclar icin","ihtiyac duydukca","yorulmak","fiziksel","ornek","insan","soru problem","dis ortam",saldirmak
"bir seye kisiye karsi incitici sekilde davranmak","insan hayvan","kavga ederek","kavga etmek","İki kisi arasinda gerginlik yasandiginda ","fiziki ya da mental olarak yaralanilir","hem zihinsel  fiziksel","insan hayvan esya","insan  hayvan","","her yer",saldirmak
"yanlis anlamak","insan","","","","","zihinsel","","","","",sanmak
"karsitinin da olasiligini dusunmekle birlikte  bir seyin soyle ya da boyle oldugunu dusunmek  olabilecegine daha cok inanmak.","insan","detayli","amaclar icin","ihtiyac duydukca","yorulmak","zihinsel","ornek","insan","soru problem","dis ortam",sanmak
"bir durumu farkli dusunmek","insan","","tahmin etmek","bir olay ile ilgili tahmin yurutuldugunde","tahmin gerceklesir ya da gerceklesmez","zihinsel","","durum","durum","her yer",sanmak
"baska bir yone yonelmek","araba","yanlis yol","","","","zihinsel","insan","","","",sapmak
"yonunu  dogrultusunu degistirmek.","insan","detayli","amaclar icin","ihtiyac duydukca","yorulmak","fiziksel","ornek","insan","soru problem","dis ortam",sapmak
"bir yoldan farkli bir yola gecmek","insan hayvan","yuruyerek","yol degistirmek","yon degistirmek gerektiginde","yeni rotaya yonlenilir","fiziksel","","yol","","Cadde",sapmak
"bir durumun farkina varmak","arastirmaci","arastirma","dogruyu ogrenmek","bilinmezlik","farkina varma","zihinsel","belgeler","","arastirmasi","bilgisayar",saptamak
"bir seyi bir yere baglanmis  saplanmis gibi kimildayamaz duruma getirmek.","insan","detayli","amaclar icin","ihtiyac duydukca","yorulmak","zihinsel","ornek","insan","soru problem","dis ortam",saptamak
"bir seyin ne oldugunu bulmak","insan","","tespit etmek","bir durum ile ilgili bir bulgu elde etmek icin","kanit elde edilir","zihinsel","","durum","","her yer",saptamak
"melodili ses","insan  hayvan","cigirarak","eglenmek","sahneye ciktiginda","ritim tutulur","fiziksel","mikrofon","izleyici","melodi","her yer",sarki_soylemek
"belirli bir ahenk ile ses cikarmak","muzisyen  sarkici  insan","","zevk almak","muzige eslik etmek","dinlenmek","fiziksel","mikrofon","dinleyici","","sahne",sarki_soylemek
"sesle yapilan bir eylem ","insan","","","","memnuniyet","fiziksel","","insan","","her yerde olabilir",sarki_soylemek
"etraflica ortmek","asci","elle","yemek","siparis","doymak","fiziksel","yaprak","acikanlara","dolma","mutfakta",sarmak
"cevresini cevirmek  cevresine dolanmak.","insan","detayli","amaclar icin","ihtiyac duydukca","yorulmak","fiziksel","ornek","insan","soru problem","dis ortam",sarmak
"bir seyi rulo haline getirmek","insan","yuvarlayarak","","yemek ya da tutun tuketmek icin ","sarilan urun tuketilir","fiziksel","kagit","kagit","kagit","Mutfak",sarmak
"on kosul","bir on kosul tanimlar","","","kosul bildirmek amaciyla yapiir","","zihinsel","insan","insan","","her yer",sart
"kosul","insan  mahkeme  kurum  isletme","kosul","kisitlamak","","","zihinsel","","insan","","",sart
"sozlesmede taraflarin uymayi taahhut ettikleri hususlarin kayda gecirildigi belgedir.","insan","","","","","fiziksel","","insan","","her yerde olabilir",sart
"beklenmedik bir durumla karsilasinca verilen tepki","insan  hayvan","gozlerini buyuterek","duygu ifade etmek","beklenmedik bir olay yasayinca","saskin","zihinsel","insan","insan","","her yer",sasirmak
"beklenmedik durumlara karsi tepki vermek","insan","","","beklenmedik duyunca","","fiziksel","","","","",sasirmak
"insani bir duygu ","insan","","","","","fiziksel","","insan","","her yerde olabilir",sasirmak
"yanlis tercih yapmak","insan  hayvan","yanlis karar vererek","","yanlis tercih yapinca","yanlisa sevk","zihinsel","yanlis karar","karar","karar","her yer",sasmak
"soka girmek","insan","","","","","zihinsel","","","","",sasmak
"insani bir duygu ","insan","","","","","fiziksel","","insan","","her yerde olabilir",sasmak
"bir malin bedelini odemek","musteri","pazarlamak","kullanmak","ihtiyac","sahip olunur","fiziksel","satici","","","magaza",satin_almak
"uretim icin gerekli her cesit malzeme  techizat  urun ve hizmetlerin temin edilmesi ile ilgili faaliyetlerin sorumlulugunu tasiyan ve malzeme yonetiminin pazar ile olan iliskisini meydana getiren bir fonksiyonlar dizisidir","insan","detayli","amaclar icin","ihtiyac duydukca","yorulmak","fiziksel","ornek","insan","soru problem","dis ortam",satin_almak
"bir hizmeti ya da mali para karsiliginda elde etmek","insan","para vererek","hizmet elde etmek","alis veris yapilirken","para azalir urun ya da hizmet elde edilir","fiziksel","insan  para","esya  hizmet","esya  hizmet","Alisveris Merkezi",satin_almak
"bir malin bedelini almak","satici","pazarlamak","para","","para kazanilir","fiziksel","urun","musteri","","magaza",satmak
"bir mali  bedelini odeyen bir aliciya vermek.","insan","detayli","amaclar icin","ihtiyac duydukca","yorulmak","fiziksel","ornek","insan","soru problem","dis ortam",satmak
"bir hizmeti ya da mali para karsiligi vermek","insan","urun vererek","gizmet vermek","alis veris yapilirken","Para karsiliginda urun ya da hizmet tuketici ile bulusur","fiziksel","insan  para","insan","esya","Alisveris Merkezi",satmak
"catismaya girmek","asker","ates ederek","korumak","isgal","savunulur","fiziksel","silah","dusman","","savas",savasmak
"(İki veya daha cok devlet) Birbiriyle silâhli carpismaya girismek  harbetmek  muhârebe etmek.","insan","rekabet","amaclar icin","ihtiyac duydukca","yorulmak","fiziksel","ornek","insan","soru problem","dis ortam",savasmak
"iki farkli toplulugun guc yarisi","insan","saldirarak","guc ispatlamak","İki toplum arasinda gerilim arttiginda","Guclu olan kazanir","fiziksel","insan  silah","insan","","her yer",savasmak
"bir duruma karsi kendini koruma","insan hayvan","konusarak","kanitlamak","haksizliga ugrayinca","bir bireyi korumus olursun","fiziksel","belge","hakim","sanik","mahkeme",savunmak
"mudafaa etmek","asker","korkusuzca","korunmak","saldiriya ugramak","korunmak","fiziksel","silah  kalkan  hendek","saldirgan","ulke","cephe",savunmak
"Savunma saldiriyi onleme icin yapilan harekettir.","insan","sozcuklerle","korumak icin","haksizliga ugradiginda","hakliligin ispatlanir","zihinsel","","insana","","ihtiyac olunan yerlerde",savunmak
"siraya koymak","insan","tek tek","hesaplama","sayisal veri icin","ardisik bir sekilde kuralli sayim yapilir","fiziksel","abakus  parmak","ogrenci","sayi","sinif",saymak
"adet saptamak","insan  ogrenci","","ogrenmek","cok sayida nesne olmasi","anlamak","zihinsel","zihin","","sayi","sinif",saymak
"Sayma  sonlu bir kumedeki elemanlarin sayisini bulmak icin sayma sayilarini kullanarak yapilan isleme verilen addir.","insan","elle","hesaplamak icin","ihtiyac duyuldugunda","","zihinsel","","insana","","okulda isyerlerinde",saymak
"birini gordugunde ilk verdigimiz tepki","insan","el sallayarak","duygu paylasimi yapmak icin","tanidigin birini gorunce","konusulur sobet edilir","fiziksel","el","insan","insan","her yer",selamlamak
"bir baskasini gorunce yapilan eylem","insan  komsu  arkadas","seslenmek","temas kurmak","tanidik gormek","","fiziksel","el","arkadas","dost","isyeri  okul",selamlamak
"Bir kimseyle karsilasildiginda  birinin yanina gidildiginde veya yanindan uzaklasildiginda kendisine sozle veya isaretle bir nezaket gosterisi yapmak  selam vermek  esenlemek","insan","elle","selamlasmak","birbirini gormek","selamlasmis olunur.","fiziksel","","insana","","disarida",selamlamak
"istedigimiz durumlarda yasadigimiz duygu","insan","kahkaha atarak","duygu paylasimi yapmak icin","guzel bir olay yasayinca","gulunur","zihinsel","dost  sevgili  aile","insan","","her yer",sevinmek
"mutlulugu disa vurmak","insan","","","mutlu haber almak","mutlu olmak","fiziksel","","","","",sevinmek
"sevincli bir ruh durumuna girmek  sevinc duyumsamak.","insan","tepkilerle","duyguyu belli etmek icin","mutlu olunca","duygu belli edilmis olunur.","fiziksel","","herhangi bir seye","","her yerde olabilir",sevinmek
"kalben yasanan pozitif bir duygu","insan","","duygu paylasimi yapmak icin","karsidaki insani kendine yakin gorunce","mutlu olunur","zihinsel","kalp","sevgiliye","es  dost  insan","her yer",sevmek
"birisine ozel ilgi duymak","kadin  erkek  insan  cocuk","","","asik olmak","","zihinsel","","sevgili","sevgili","",sevmek
"ozetlersek  sevgiyi bir yasanti  somut bir yasamsal surec olarak degil de  soyut bir kavram olarak goren bu tanimlamalara gore sevgi  bir kisiye ya da bir seye karsi duyulan ilgi  baglilik  ictenlikli yakinlik duygusu  derin sevecenlik; o kisinin ya da seyin iyiligini isteme  ona icten baglanmadir.","insan hayvan","duygularla","duyguyu belli etmek icin","sevince","duygu belli edilmis olunur.","fiziksel","","insana  hayvana","","belli degil",sevmek
"bir yerden bir yere farkli amaclarla gitmek","insan","ucarak  arac ile yolculuk yaparak","gezmek  gormek  eglenmek","gezmek ve gormek isteyince","yeni yerler kesfedilir","fiziksel","ucak  otobus  araba  tren","dunyaya","","her yer",seyahat_etmek
"yolculuk yapmak","gezgin  insan","yolculuk etmek","gezmek","isi olmak","gezmek","fiziksel","ucak  araba  otobus","","","ucak  araba  yurtdisi",seyahat_etmek
"genellikle uzak yerleri gezip gormek eregiyle yolculuk yapmak.","insan","aracla","gezmek","","yeni yerler gormek","fiziksel","","","","her yerde olabilir",seyahat_etmek
"goz ile takip etmek","insan","bakarak ve izleyerek","eglenmek","ilgi ceken bir goruntu gorunce","gozlem yapilir","fiziksel","goz","","manzara","manzarali yer",seyretmek
"bir sure izlemek","insan","izlemek","gormek","sinamaya gidince","gormek","fiziksel","goz","film","muzik","sinama",seyretmek
"bir seyin olusumunu  durumunu gozlemek  bir seye bakmak.","insan","bakarak","","","gorulmus olunur.","fiziksel","","insan hayvan cevre","","her yerde olabilir",seyretmek
"guven buldugun alanlara gitmek","insan","cadir kurarak","korunmak","tehlike de hissedince","korunma beklenir","fiziksel","cadir","insan","","siginak",siginmak
"kendini guvence altina almak","multeci  siginmaci  insan","barinmak","korunmak","tehlikede hissetmek","korunmak","fiziksel","","barinak","","barinak",siginmak
"yagmurdan  gunesten ya da cesitli tehlikelerden kacarak guvenli bir yere cekilmek.","insan hayvan","koseye cekilerek","korunmak icin","yagmur yaginca","korunmus olunur","fiziksel","","herhangi bir seye","","her yerde olabilir",siginmak
"memnun olunmaya durum karsisinda tepki gostermek","insan","mektub yazarak  ifade ederek","sorun gidermek","icinde bulundurulan durumdan sikilinca","memnuniyetsizlik bildirilir","fiziksel","duygu  ifade","insan  devlet  patron","durum","her yer",sikayet_etmek
"memnuniyetsizligi dile getirmek","insan  davaci  musteri","","farkedilmek","memnuniyetsizlik duymak","rahatlamak","fiziksel","","satici","urun","mahkeme  karakol",sikayet_etmek
"sizlanmak  yakinmak.","insan","","","","","fiziksel","","insan","","her yerde olabilir",sikayet_etmek
"konuya olaya duruma ilgi duymamak","insan","","istemeyerek","yapicak bir aktivite bulamayinca","mutsuz hissedilir","zihinsel","","","can","her yer",sikilmak
"ilgi kaybetmek","insan","","","uzun sure calismak","","zihinsel","","","","",sikilmak
"sikmak eylemine konu olmak","insan","","","herhangi bir nedenden","duyguyu disa vurmak","fiziksel","","","","her yerde olabilir",sikilmak
"basari orani icin yapilan olcum","insan ogrenci","calisarak","basari elde etmek icin","sinav haftasi gelince","soru cozulur","fiziksel","ogretmen  ogrenci","ogrenci  ogretmen","ogrenci","sinif  okul",sinava_girmek
"degerlendirmeye tabi tutulmak","ogrenci  aday","soru cozmek","basari","ders almak","sonuc almak","fiziksel","","","","okul",sinava_girmek
"bir seye hazirlanmak.","insan","","seviye belirlemek","sinifi gecmek","sinif gecilir","fiziksel","","insan","","okulda",sinava_girmek
"yapilabilirlik  yapilamazlik alanlarini cizmek","devlet","kural koyarak","engellemek","asiriya kacinca","belirli yasalar olusturulur","fiziksel","yasa  sinav","toplum","toplum","meclis",sinirlamak
"limit koymak","otorite  yonetim","","kontrol","fazla yapmak","korumak","fiziksel","hucre  hapis  kelepce","tutuklu","yasamak","hapis",sinirlamak
"inirini belirlemek  sinir cekmek.","insan","","ders vermek icin","uzaklasma","kirginlik olabilir","fiziksel","insan","insan","","her yerde olabilir",sinirlamak
"duygu durum paylasimi","insan","konusarak","duygu paylasimi yapmak icin","yakin buldugun birini gorunce","iletisim kurulur","fiziksel","insan","","konu","her yer",sohbet_etmek
"bir konu uzerinden iletisim kurmak","insan  dost","konusmak","konusmak","anlatmak istemek","konusmak","fiziksel","","arkadas","","",sohbet_etmek
"konusmak iletisim kurmak","insan","konusarak","iletisim","beraber zaman gecirmek","iletisim gerceklestirmek","fiziksel","","insan","","her yerde olabilir",sohbet_etmek
"bir hayvanin yaptigi can acitici hadise","ari","korkarak","korunmak","ari vucuduna konunca","vucutta sislik gorulur","fiziksel","igne","insan","insan","her yer",sokmak
"arinin ignesini baska bir yere yerlestirmesi","ari  sinek  yilan","igne gecirmek","aci vermek","tehlikede hissetmek","zarar vermek","fiziksel","igne","canli","canli","orman",sokmak
"icine ya da arasina girmesini saglamak.","insan","elle","","","","fiziksel","","hayvan insan","","her yerde olabilir",sokmak
"bir durumu sonlandirmak","insan","karar vererek","sonlandirmak","bir isin bitmesini isteyince","o is bitirilir","zihinsel","karar","durum","konu","her yer",son_vermek
"artik devam etmemek","insan  canli  kurum  isletme","bitirmek","bitirmek","suresi bitmek","bitmek","fiziksel","","","","",son_vermek
"sonuclandirmak","insan","","anlasmazliklar","anlasmazliklar","ayrilik","fiziksel","","insan","","her yerde olabilir",son_vermek
"bir durumun kendiliginden sonlanmasi","bir sureci sonlandirir","kararlilikla","","bir olay bitince","surc sonlanir","zihinsel","","karar","","",sona_ermek
"tukenmek","insan  canli  kurum  isletme","bitmek","bitirmek","suresi bitmek","bitmek","fiziksel","","","yasam","",sona_ermek
"bitis","insan","","","","","fiziksel","","insan","","her yerde olabilir",sona_ermek
"agizla yapilan faaliyet","insan","konusarak","duygu paylasimi yapmak icin","dusunce","konusulur sobet edilir","fiziksel","fikir  dusunce","insan","fikir","her yer",soylemek
"ifade etmek","insan","","anlatmak","anlatmak istemek","duymak","fiziksel","","insan","sarki","",soylemek
"birine bir sey anlatmak","insan","","","","","fiziksel","","insan","","her yerde olabilir",soylemek
"bir konu hakkinda teminat vermek","insan","konusarak","suphe gidermek","plan yapinca","soz yerine getirilmeye calisilir","fiziksel","sozcukler","insan","dusunce","her yer",soz_vermek
"taahhut etmek","insan","","guven","guven insa etmek","sozlesmek","zihinsel","","insan","","",soz_vermek
"birine karsi yerine getirmek zorunda oldugun eylem","insan","","","","","fiziksel","","insan","","her yerde olabilir",soz_vermek
"zinde olabilmek icin hareket etmek","insan","egzersiz yaparak","kas yapmak","saglikli yasamak isteyince","mutlu hissedilir terlenir","fiziksel","ogretmen","kendine","","spor salonu",spor_yapmak
"yuksek tempolu bedensel aktivitede bulunmak","insan  sporcu","kosmak  yuzmek","zayiflamak","kilo almak","terlemek","fiziksel","bisiklet  yay  halter","","","saha  spor salonu  parkur",spor_yapmak
"saglikli yasam icin yapilan eylem","insan","","","","saglikli yasam ","fiziksel","","insan","","spor salonu  park",spor_yapmak
"bir durumun dogrulugundan emin olmamak","insan  hayvan","dusunerek","guvenmedigimiz icin","bir olayin dogruluguna inanmayinca","icine kurt duser","zihinsel","duygu","belirsizlige","durum","her yer",suphe_etmek
"guven duymamak","musteri  dedektif  polis avukat  insan","","inanmamak","bagdastiramamak","","zihinsel","","","","",suphe_etmek
"suphe veya kusku  bir insanin  bir olay karsisinda duydugu emin olamama duygusu veya guvensizlik duygusudur","insan","","","","","fiziksel","","insan","","her yerde olabilir",suphe_etmek
"faaliyete devam etmek","insan  hayvan","pes etmeyerek","zinde kalmak","devam etmek amacinda olunca","devam edilir","fiziksel","kararlilikla","karar","davranis","her yer",surdurmek
"devam etmek","insan  canli  kurum  isletme","devam etmek","","basarili olmak","","zihinsel","","faaliyet","faaliyet","",surdurmek
"devam ettirmek","insan","","","","","fiziksel","","insan","","her yerde olabilir",surdurmek
"bir yerden bir yere gitmek icin yapilan eylem","insan","pedal cevirerek  gaza basarak","hareket etmek","tasit kullaninca","ilerlenir","fiziksel","bisiklet  araba  at","yol","bisiklet  araba  at","yol",surmek
"yonlendirmek","surucu  insan","","gitmek","bir yere gitme ihtiyaci duymak","hareket etmek","fiziksel","direksiyon  eger","araba","araba","yol  otoban  ray",surmek
"onune katip goturmek.","insan","","","","","fiziksel","","insan","","her yerde olabilir",surmek
"bir durumun giris gelisme ve sonuc asamalarini izlemek","insan  hayvan","not alarak","ogrenmek","merak edince","bilgi edinme","fiziksel","defter  uygulama","durum","insan","her yer",takip_etmek
"","polis  insan","gozetlemek","ogrenmek","merak etmek","haberdar olmak","fiziksel","","supheli","araba","",takip_etmek
"bir seyin izinde olmak ","insan","","","","","fiziksel","","insan","","her yerde olabilir",takip_etmek
"bir nesneyi bir yere yerlestirmek","insan","gecirerek","tarz olusturmak","aksesuari begenince","tarz","fiziksel","el","insan","taki","vucut",takmak
"tutturmak","insan","asmak","sabitlemek","","","fiziksel","","aski","taki","ev  ofis  okul",takmak
"koru korune baglilik","insan","","","","uzuntu","fiziksel","","insan","","her yerde olabilir",takmak
"bilinmeyen birisi hakkinda ilk kez bilgi edinmek","insan  hayvan","konusarak","cevre kurmak","o kisiyi merak edince","etkilesim","fiziksel","insan","insan","","her yer",tanismak
"yabanci olunan birisi hakkinda karsilikli bilgi edinmek","insan","","bilmek","ilgisini cekmek","ogrenmek","fiziksel","","yabanci","","",tanismak
"ilk gordugun kisilerle olan bir eylem ","insan","","","","","fiziksel","","insan","","her yerde olabilir",tanismak
"birileri arasinda baglanti kurmak","insan  hayvan","bir araya getirerek","cevre kurmak","anlasabilecegini dusundugun insanlar olunca","etkilesim","fiziksel","resim","insan","insan","her yer",tanistirmak
"tanismaya aracilik etmek","insan  araci","","","","iliski kurmak","fiziksel","","yabanci","yabanci","",tanistirmak
"daha once birbirini tanimayan kimselerin) tanismalarini saglamak.","insan","","","","","fiziksel","","insan","","her yerde olabilir",tanistirmak
"bir yerden bir yere nakliyat","insan  hayvan","araba ile goturerek","yardim  is","evden tasininca","tasimacilik","fiziksel","kutu  araba","adres","esya","yol",tasimak
"bir seyi baska bir noktaya tasimak","kargocu  nakliyeci  sofor","","tasinmak","farkli bir yerde ihtiyac duymak","hareket ettirmek","fiziksel","kol  koli  arac  konteyner","esya","esya","",tasimak
"bir yerden bir yere kaldirma","insan","","","","","fiziksel","","insan","","her yerde olabilir",tasimak
"bir durum hakkinda deneyimlerinden ornek vermek","insan","fikir sunarak","yanlisa engel olmak","bir konuda fikrin olunca","karar etkilenir","fiziksel","ornek  oneri","es  dost  sevgili","deneyim","her yer",tavsiye_etmek
"onermek","musteri  kullanici  tuketici","onermek","begenmek","begenmek","","fiziksel","","musteri","urun","internet sitesi",tavsiye_etmek
"irine  bir seyin yapilmasini ya da yapilmamasini ogutlemek  yol gostermek.","insan","","","","","fiziksel","","insan","","her yerde olabilir",tavsiye_etmek
"davetiye vermek","insan","davetiye vererek","misafir etmek","","davetiye teslim","fiziksel","davetiye","sevgili  es  dost","es  dost  insan","her yer",teklif_etmek
